<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
QQQ;5;27.06.2025;10:45:00;549.46;549.5;549.28;549.38;15406
QQQ;5;27.06.2025;10:50:00;549.47;549.47;549.14;549.24;10991
QQQ;5;27.06.2025;10:55:00;549.19;549.21;548.3;548.84;32709
QQQ;5;27.06.2025;11:00:00;548.81;548.81;548.205;548.49;23862
QQQ;5;27.06.2025;11:05:00;548.46;548.7;548.16;548.67;11997
QQQ;5;27.06.2025;11:10:00;548.66;549.01;548.615;548.84;19541
QQQ;5;27.06.2025;11:15:00;548.9;549.09;548.84;548.92;7945
QQQ;5;27.06.2025;11:20:00;548.88;548.88;548.53;548.81;10441
QQQ;5;27.06.2025;11:25:00;548.78;549.15;548.63;549.1;7952
QQQ;5;27.06.2025;11:30:00;549.18;549.23;549.02;549.23;12771
QQQ;5;27.06.2025;11:35:00;549.26;549.61;549.21;549.6;19593
QQQ;5;27.06.2025;11:40:00;549.62;549.73;549.52;549.72;15699
QQQ;5;27.06.2025;11:45:00;549.71;549.85;549.58;549.79;16487
QQQ;5;27.06.2025;11:50:00;549.8;549.92;549.63;549.89;8571
QQQ;5;27.06.2025;11:55:00;549.88;549.89;549.63;549.79;7034
QQQ;5;27.06.2025;12:00:00;549.8;549.84;549.65;549.75;8989
QQQ;5;27.06.2025;12:05:00;549.62;549.66;549.37;549.5;22136
QQQ;5;27.06.2025;12:10:00;549.47;549.6;549.465;549.51;6428
QQQ;5;27.06.2025;12:15:00;549.51;549.61;549.44;549.44;7066
QQQ;5;27.06.2025;12:20:00;549.37;549.45;548.99;549.02;16274
QQQ;5;27.06.2025;12:25:00;549.04;549.2;548.92;549.04;12490
QQQ;5;27.06.2025;12:30:00;549.07;549.38;549.07;549.36;11952
QQQ;5;27.06.2025;12:35:00;549.34;549.4;549.23;549.24;4706
QQQ;5;27.06.2025;12:40:00;549.23;549.23;549;549.03;7965
QQQ;5;27.06.2025;12:45:00;549.13;549.21;548.79;548.91;9912
QQQ;5;27.06.2025;12:50:00;548.915;548.98;548.7;548.83;15063
QQQ;5;27.06.2025;12:55:00;548.81;549.14;548.71;549.13;19060
QQQ;5;27.06.2025;13:00:00;549.14;549.37;549.135;549.29;34737
QQQ;5;27.06.2025;13:05:00;549.285;549.3;548.91;549.03;15453
QQQ;5;27.06.2025;13:10:00;549.05;549.15;548.94;549.12;5689
QQQ;5;27.06.2025;13:15:00;549.19;549.355;549.16;549.33;12828
QQQ;5;27.06.2025;13:20:00;549.32;549.32;548.96;549.01;10474
QQQ;5;27.06.2025;13:25:00;548.96;549.05;548.67;548.785;8262
QQQ;5;27.06.2025;13:30:00;548.76;548.88;548.66;548.75;17346
QQQ;5;27.06.2025;13:35:00;548.76;548.9;548.61;548.64;15860
QQQ;5;27.06.2025;13:40:00;548.63;548.78;548.49;548.78;7369
QQQ;5;27.06.2025;13:45:00;548.79;548.97;547.75;548.28;39548
QQQ;5;27.06.2025;13:50:00;548.15;548.22;547.16;547.52;53729
QQQ;5;27.06.2025;13:55:00;547.42;547.79;547.02;547.515;38246
QQQ;5;27.06.2025;14:00:00;547.47;548.04;546.98;547.91;56383
QQQ;5;27.06.2025;14:05:00;547.92;547.96;547.52;547.75;24491
QQQ;5;27.06.2025;14:10:00;547.8;548.02;547.62;547.72;24107
QQQ;5;27.06.2025;14:15:00;547.78;547.85;547.18;547.32;13681
QQQ;5;27.06.2025;14:20:00;547.28;547.43;546.52;546.83;35211
QQQ;5;27.06.2025;14:25:00;546.78;547.03;546.47;546.89;55759
QQQ;5;27.06.2025;14:30:00;546.87;547.06;546.19;546.19;40817
QQQ;5;27.06.2025;14:35:00;546.21;546.42;545.79;546.26;64285
QQQ;5;27.06.2025;14:40:00;546.27;546.39;545.53;545.62;45017
QQQ;5;27.06.2025;14:45:00;545.33;545.53;544.82;545.52;94163
QQQ;5;27.06.2025;14:50:00;545.53;546;545.4;545.42;40869
QQQ;5;27.06.2025;14:55:00;545.33;545.33;544.55;544.84;43932
QQQ;5;27.06.2025;15:00:00;544.86;544.96;544.555;544.82;53909
QQQ;5;27.06.2025;15:05:00;544.78;545.59;544.71;545.47;25591
QQQ;5;27.06.2025;15:10:00;545.48;545.84;545.16;545.6;37627
QQQ;5;27.06.2025;15:15:00;545.74;546.19;545.66;546.11;15636
QQQ;5;27.06.2025;15:20:00;546.2;546.28;545.84;545.99;22142
QQQ;5;27.06.2025;15:25:00;546.11;546.41;546.04;546.41;9677
QQQ;5;27.06.2025;15:30:00;546.42;546.61;546.145;546.23;14799
QQQ;5;27.06.2025;15:35:00;546.34;546.75;546.3;546.69;16936
QQQ;5;27.06.2025;15:40:00;546.68;546.92;546.57;546.86;23350
QQQ;5;27.06.2025;15:45:00;546.94;547.18;546.94;547.08;13799
QQQ;5;27.06.2025;15:50:00;547.07;547.4;547.04;547.11;30506
QQQ;5;27.06.2025;15:55:00;547;547.97;547;547.91;52285
QQQ;5;27.06.2025;16:00:00;547.83;548.38;547.79;548.21;144170
QQQ;5;30.06.2025;9:35:00;551.26;551.3;550.04;550.21;58877
QQQ;5;30.06.2025;9:40:00;550.15;550.65;549.84;550.36;18534
QQQ;5;30.06.2025;9:45:00;550.29;550.45;549.72;549.88;14164
QQQ;5;30.06.2025;9:50:00;549.87;550.21;549.01;549.54;21287
QQQ;5;30.06.2025;9:55:00;549.54;549.97;549.44;549.66;18311
QQQ;5;30.06.2025;10:00:00;549.8;550.2;549.79;550.17;31704
QQQ;5;30.06.2025;10:05:00;550.06;550.42;550.06;550.28;17545
QQQ;5;30.06.2025;10:10:00;550.1;550.37;549.93;550.09;16015
QQQ;5;30.06.2025;10:15:00;550.26;550.76;550.22;550.58;9791
QQQ;5;30.06.2025;10:20:00;550.56;550.57;550.01;550.38;9187
QQQ;5;30.06.2025;10:25:00;550.33;550.38;549.71;550.06;23151
QQQ;5;30.06.2025;10:30:00;550.07;550.5;549.85;550.48;17831
QQQ;5;30.06.2025;10:35:00;550.515;550.55;550.16;550.19;11643
QQQ;5;30.06.2025;10:40:00;550.06;550.15;549.75;549.95;33867
QQQ;5;30.06.2025;10:45:00;549.96;550.42;549.88;549.99;26526
QQQ;5;30.06.2025;10:50:00;550.03;550.34;549.85;550.24;12276
QQQ;5;30.06.2025;10:55:00;550.25;550.26;549.86;549.97;5720
QQQ;5;30.06.2025;11:00:00;550.03;550.16;549.9;549.99;6661
QQQ;5;30.06.2025;11:05:00;550.01;550.26;549.86;550.2;14522
QQQ;5;30.06.2025;11:10:00;550.26;550.46;550.18;550.46;9481
QQQ;5;30.06.2025;11:15:00;550.43;550.47;549.77;549.82;7829
QQQ;5;30.06.2025;11:20:00;549.68;549.86;549.57;549.67;10163
QQQ;5;30.06.2025;11:25:00;549.65;550.01;549.64;549.96;17011
QQQ;5;30.06.2025;11:30:00;549.98;550.13;549.82;549.9;13681
QQQ;5;30.06.2025;11:35:00;549.9;550.43;549.73;550.4;22148
QQQ;5;30.06.2025;11:40:00;550.37;550.43;550.22;550.34;5693
QQQ;5;30.06.2025;11:45:00;550.43;550.68;550.25;550.62;6965
QQQ;5;30.06.2025;11:50:00;550.62;550.85;550.55;550.73;3585
QQQ;5;30.06.2025;11:55:00;550.74;550.88;550.67;550.68;5029
QQQ;5;30.06.2025;12:00:00;550.64;550.73;550.39;550.52;20090
QQQ;5;30.06.2025;12:05:00;550.53;550.98;550.52;550.98;11186
QQQ;5;30.06.2025;12:10:00;550.97;551.07;550.905;551.07;11983
QQQ;5;30.06.2025;12:15:00;551.08;551.095;550.77;550.77;16201
QQQ;5;30.06.2025;12:20:00;550.79;551.03;550.28;550.48;5206
QQQ;5;30.06.2025;12:25:00;550.45;550.56;550.3;550.33;10044
QQQ;5;30.06.2025;12:30:00;550.35;550.49;550.29;550.38;3670
QQQ;5;30.06.2025;12:35:00;550.345;550.65;550.34;550.65;4931
QQQ;5;30.06.2025;12:40:00;550.65;550.8;550.65;550.69;4822
QQQ;5;30.06.2025;12:45:00;550.68;551.07;550.68;550.87;18489
QQQ;5;30.06.2025;12:50:00;550.85;551.03;550.83;550.9;4212
QQQ;5;30.06.2025;12:55:00;550.91;550.95;550.78;550.85;13983
QQQ;5;30.06.2025;13:00:00;550.89;550.93;550.44;550.44;18297
QQQ;5;30.06.2025;13:05:00;550.53;550.62;550.31;550.4;4722
QQQ;5;30.06.2025;13:10:00;550.26;550.48;550.17;550.48;5321
QQQ;5;30.06.2025;13:15:00;550.47;550.58;550.29;550.29;7283
QQQ;5;30.06.2025;13:20:00;550.33;550.33;550.12;550.26;6800
QQQ;5;30.06.2025;13:25:00;550.18;550.28;550.08;550.23;3585
QQQ;5;30.06.2025;13:30:00;550.25;550.4;550.09;550.39;8252
QQQ;5;30.06.2025;13:35:00;550.36;550.42;549.99;550.03;4431
QQQ;5;30.06.2025;13:40:00;549.99;550.15;549.91;550.07;3400
QQQ;5;30.06.2025;13:45:00;550.045;550.15;549.89;549.9;10147
QQQ;5;30.06.2025;13:50:00;549.97;550.13;549.9;550.12;2509
QQQ;5;30.06.2025;13:55:00;550.13;550.26;550.08;550.16;7431
QQQ;5;30.06.2025;14:00:00;550.105;550.68;549.24;549.99;39841
QQQ;5;30.06.2025;14:05:00;550;550.34;550;550.11;13935
QQQ;5;30.06.2025;14:10:00;550.04;550.39;549.86;549.92;8635
QQQ;5;30.06.2025;14:15:00;549.91;550.06;549.69;549.96;17830
QQQ;5;30.06.2025;14:20:00;549.93;550.31;549.91;550.2;11073
QQQ;5;30.06.2025;14:25:00;550.23;550.46;550.16;550.26;15798
QQQ;5;30.06.2025;14:30:00;550.23;550.28;549.96;549.96;8873
QQQ;5;30.06.2025;14:35:00;550;550.02;549.48;549.57;18483
QQQ;5;30.06.2025;14:40:00;549.54;549.69;549.43;549.54;23069
QQQ;5;30.06.2025;14:45:00;549.55;549.55;549.04;549.44;37283
QQQ;5;30.06.2025;14:50:00;549.48;549.95;549.47;549.69;43655
QQQ;5;30.06.2025;14:55:00;549.71;550.07;549.69;550.05;9589
QQQ;5;30.06.2025;15:00:00;550.11;550.75;550.11;550.67;23741
QQQ;5;30.06.2025;15:05:00;550.67;551.02;550.67;550.95;16354
QQQ;5;30.06.2025;15:10:00;550.91;551.15;550.795;550.91;13042
QQQ;5;30.06.2025;15:15:00;550.92;551.24;550.81;551.13;9895
QQQ;5;30.06.2025;15:20:00;551.08;551.1;550.76;550.93;11509
QQQ;5;30.06.2025;15:25:00;550.95;551.47;550.94;551.4;24929
QQQ;5;30.06.2025;15:30:00;551.47;551.78;551.36;551.36;14403
QQQ;5;30.06.2025;15:35:00;551.27;551.57;551.18;551.49;12714
QQQ;5;30.06.2025;15:40:00;551.56;551.56;551.14;551.31;16978
QQQ;5;30.06.2025;15:45:00;551.33;551.83;551.33;551.51;13147
QQQ;5;30.06.2025;15:50:00;551.44;552.01;551.44;551.89;29267
QQQ;5;30.06.2025;15:55:00;551.92;552.78;551.66;552.74;108235
QQQ;5;30.06.2025;16:00:00;552.74;552.79;551.54;551.635;239468
QQQ;5;01.07.2025;9:35:00;549.73;550.15;549.51;549.71;97515
QQQ;5;01.07.2025;9:40:00;549.765;550.05;549.55;549.87;35555
QQQ;5;01.07.2025;9:45:00;549.85;550.05;549.16;549.5;33076
QQQ;5;01.07.2025;9:50:00;549.47;550.17;549.41;550.1;19067
QQQ;5;01.07.2025;9:55:00;550.11;550.45;550.01;550.21;19397
QQQ;5;01.07.2025;10:00:00;550.25;550.26;549.83;549.94;15443
QQQ;5;01.07.2025;10:05:00;549.76;550.14;549.495;549.76;18314
QQQ;5;01.07.2025;10:10:00;549.79;550.08;549.62;549.63;37608
QQQ;5;01.07.2025;10:15:00;549.57;550.35;549.39;550.29;31453
QQQ;5;01.07.2025;10:20:00;550.33;550.69;550.15;550.24;13933
QQQ;5;01.07.2025;10:25:00;550.08;550.12;549.1;549.39;26359
QQQ;5;01.07.2025;10:30:00;549.46;549.56;548.48;548.83;56531
QQQ;5;01.07.2025;10:35:00;548.84;549.2;548.08;548.12;65473
QQQ;5;01.07.2025;10:40:00;548.09;548.55;547.68;547.79;81052
QQQ;5;01.07.2025;10:45:00;547.74;547.78;547.27;547.52;98610
QQQ;5;01.07.2025;10:50:00;547.51;547.68;546.81;547.36;103321
QQQ;5;01.07.2025;10:55:00;547.325;547.63;547.17;547.36;43813
QQQ;5;01.07.2025;11:00:00;547.35;547.46;546.61;546.92;75565
QQQ;5;01.07.2025;11:05:00;546.91;547.55;546.51;547.55;85808
QQQ;5;01.07.2025;11:10:00;547.56;547.61;545.4;545.71;99104
QQQ;5;01.07.2025;11:15:00;545.75;545.88;544.68;544.9;144643
QQQ;5;01.07.2025;11:20:00;544.86;545.81;544.74;545.81;84712
QQQ;5;01.07.2025;11:25:00;545.82;546.44;545.64;546.44;32404
QQQ;5;01.07.2025;11:30:00;546.42;547.015;546.42;546.85;13237
QQQ;5;01.07.2025;11:35:00;546.82;547.04;546.66;546.98;11248
QQQ;5;01.07.2025;11:40:00;546.95;547.06;545.92;546.09;17473
QQQ;5;01.07.2025;11:45:00;546.03;546.09;545.22;545.65;27278
QQQ;5;01.07.2025;11:50:00;545.8;546.18;545.76;545.83;17420
QQQ;5;01.07.2025;11:55:00;545.77;546.49;545.65;546.4;19788
QQQ;5;01.07.2025;12:00:00;546.32;546.35;546.06;546.19;12816
QQQ;5;01.07.2025;12:05:00;546.25;546.39;545.83;545.83;6323
QQQ;5;01.07.2025;12:10:00;545.84;546.1;545.62;546.1;8848
QQQ;5;01.07.2025;12:15:00;546.07;547.35;546.04;547.3;13817
QQQ;5;01.07.2025;12:20:00;547.18;547.33;546.66;546.87;11387
QQQ;5;01.07.2025;12:25:00;546.895;546.9;546.57;546.81;6382
QQQ;5;01.07.2025;12:30:00;546.97;546.97;546.64;546.7;5291
QQQ;5;01.07.2025;12:35:00;546.67;547.17;546.49;547.15;8939
QQQ;5;01.07.2025;12:40:00;547.07;547.4;546.94;547.27;10473
QQQ;5;01.07.2025;12:45:00;547.17;547.42;546.97;547.33;4910
QQQ;5;01.07.2025;12:50:00;547.45;547.77;547.14;547.61;15468
QQQ;5;01.07.2025;12:55:00;547.5;548.07;547.41;548.01;17372
QQQ;5;01.07.2025;13:00:00;548.04;548.13;547.22;547.34;14353
QQQ;5;01.07.2025;13:05:00;547.24;547.64;547.24;547.51;9478
QQQ;5;01.07.2025;13:10:00;547.605;548.175;547.58;548.09;8887
QQQ;5;01.07.2025;13:15:00;547.92;548.25;547.88;547.95;9972
QQQ;5;01.07.2025;13:20:00;547.92;548.09;547.83;547.92;3886
QQQ;5;01.07.2025;13:25:00;547.78;548.19;547.7;548.03;4467
QQQ;5;01.07.2025;13:30:00;548.04;548.11;547.64;547.77;4766
QQQ;5;01.07.2025;13:35:00;547.82;547.9;547.47;547.62;9795
QQQ;5;01.07.2025;13:40:00;547.71;547.74;547.48;547.72;5973
QQQ;5;01.07.2025;13:45:00;547.73;547.9;547.62;547.9;8411
QQQ;5;01.07.2025;13:50:00;547.9;548.02;547.71;547.97;9786
QQQ;5;01.07.2025;13:55:00;548.01;548.67;548.01;548.27;13771
QQQ;5;01.07.2025;14:00:00;548.24;548.28;548.04;548.24;5248
QQQ;5;01.07.2025;14:05:00;548.24;548.42;548.225;548.225;11584
QQQ;5;01.07.2025;14:10:00;548.28;548.49;548.18;548.37;6682
QQQ;5;01.07.2025;14:15:00;548.28;548.29;548.14;548.14;4785
QQQ;5;01.07.2025;14:20:00;548.255;548.36;547.91;548.05;13578
QQQ;5;01.07.2025;14:25:00;548.04;548.09;547.8;547.86;15083
QQQ;5;01.07.2025;14:30:00;547.87;548.02;547.76;547.77;12150
QQQ;5;01.07.2025;14:35:00;547.76;548.29;547.73;548.15;16319
QQQ;5;01.07.2025;14:40:00;548.19;548.21;547.79;547.89;9023
QQQ;5;01.07.2025;14:45:00;547.87;548.04;547.8;547.96;7071
QQQ;5;01.07.2025;14:50:00;547.91;548.04;547.78;547.83;5001
QQQ;5;01.07.2025;14:55:00;547.84;547.91;547.725;547.82;13477
QQQ;5;01.07.2025;15:00:00;547.79;547.85;547.22;547.25;38789
QQQ;5;01.07.2025;15:05:00;547.24;547.25;545.94;546.91;122323
QQQ;5;01.07.2025;15:10:00;546.9;546.94;546.36;546.65;45392
QQQ;5;01.07.2025;15:15:00;546.66;546.97;546.41;546.82;25780
QQQ;5;01.07.2025;15:20:00;546.86;547.31;546.86;547.27;20182
QQQ;5;01.07.2025;15:25:00;547.3;547.59;547.19;547.59;28805
QQQ;5;01.07.2025;15:30:00;547.63;547.78;547.47;547.77;27317
QQQ;5;01.07.2025;15:35:00;547.77;547.82;547.16;547.19;18528
QQQ;5;01.07.2025;15:40:00;547.23;547.29;546.91;547.13;30507
QQQ;5;01.07.2025;15:45:00;547.04;547.46;547;547.41;28211
QQQ;5;01.07.2025;15:50:00;547.43;548.11;547.43;547.94;46482
QQQ;5;01.07.2025;15:55:00;548;548.4;547.47;547.62;48671
QQQ;5;01.07.2025;16:00:00;547.55;547.58;546.85;546.98;217198
QQQ;5;02.07.2025;9:35:00;546.16;547;546.13;546.64;62396
QQQ;5;02.07.2025;9:40:00;546.54;547.42;546.37;547.42;33214
QQQ;5;02.07.2025;9:45:00;547.33;547.34;546.78;547.14;25547
QQQ;5;02.07.2025;9:50:00;547.13;547.93;547.13;547.54;24464
QQQ;5;02.07.2025;9:55:00;547.54;547.94;547.45;547.89;10279
QQQ;5;02.07.2025;10:00:00;547.89;547.91;547.4;547.4;17100
QQQ;5;02.07.2025;10:05:00;547.42;548.12;547.37;548.05;19086
QQQ;5;02.07.2025;10:10:00;548.03;548.32;548;548.25;19642
QQQ;5;02.07.2025;10:15:00;548.3;548.74;548.3;548.63;17760
QQQ;5;02.07.2025;10:20:00;548.65;548.81;548.65;548.71;5183
QQQ;5;02.07.2025;10:25:00;548.71;548.91;548.62;548.91;18851
QQQ;5;02.07.2025;10:30:00;548.82;549.6;548.82;549.47;64666
QQQ;5;02.07.2025;10:35:00;549.49;549.72;549.46;549.7;21166
QQQ;5;02.07.2025;10:40:00;549.72;549.95;549.57;549.68;22231
QQQ;5;02.07.2025;10:45:00;549.75;550.01;549.04;549.11;25067
QQQ;5;02.07.2025;10:50:00;549.12;550.14;549.12;550.08;13878
QQQ;5;02.07.2025;10:55:00;550.05;550.41;549.97;550.1;25062
QQQ;5;02.07.2025;11:00:00;550.08;550.08;549.72;549.87;9225
QQQ;5;02.07.2025;11:05:00;550;550.43;549.97;550.34;19929
QQQ;5;02.07.2025;11:10:00;550.37;550.75;550.37;550.47;43467
QQQ;5;02.07.2025;11:15:00;550.32;550.5;550.05;550.16;14924
QQQ;5;02.07.2025;11:20:00;550.205;550.38;550.06;550.12;11832
QQQ;5;02.07.2025;11:25:00;550.14;550.37;550.01;550.04;7753
QQQ;5;02.07.2025;11:30:00;549.99;550.21;549.65;549.79;15384
QQQ;5;02.07.2025;11:35:00;549.69;550.12;549.67;550.03;15201
QQQ;5;02.07.2025;11:40:00;550.13;550.27;549.83;549.87;14447
QQQ;5;02.07.2025;11:45:00;549.86;549.93;549.8;549.85;12677
QQQ;5;02.07.2025;11:50:00;549.84;550.31;549.75;550.15;16477
QQQ;5;02.07.2025;11:55:00;550.17;550.21;549.98;550.08;6122
QQQ;5;02.07.2025;12:00:00;549.92;550.26;549.92;550.18;8649
QQQ;5;02.07.2025;12:05:00;550.22;550.32;549.9;550.02;10237
QQQ;5;02.07.2025;12:10:00;550.03;550.52;550.03;550.38;12287
QQQ;5;02.07.2025;12:15:00;550.34;550.34;550.15;550.17;6591
QQQ;5;02.07.2025;12:20:00;550.11;550.635;550.1;550.47;10030
QQQ;5;02.07.2025;12:25:00;550.51;550.65;550.43;550.64;7417
QQQ;5;02.07.2025;12:30:00;550.64;550.7;550.24;550.43;28686
QQQ;5;02.07.2025;12:35:00;550.4;550.49;550.2;550.46;12861
QQQ;5;02.07.2025;12:40:00;550.49;550.72;550.45;550.71;12339
QQQ;5;02.07.2025;12:45:00;550.73;550.74;550.51;550.51;16973
QQQ;5;02.07.2025;12:50:00;550.59;550.59;550.355;550.58;8049
QQQ;5;02.07.2025;12:55:00;550.58;550.61;550.36;550.455;8236
QQQ;5;02.07.2025;13:00:00;550.43;550.67;550.43;550.63;9656
QQQ;5;02.07.2025;13:05:00;550.64;550.79;550.54;550.61;11040
QQQ;5;02.07.2025;13:10:00;550.65;550.67;550.36;550.39;6365
QQQ;5;02.07.2025;13:15:00;550.35;550.68;550.35;550.35;14726
QQQ;5;02.07.2025;13:20:00;550.36;550.36;550.17;550.17;10399
QQQ;5;02.07.2025;13:25:00;550.13;550.42;549.95;550.4;16500
QQQ;5;02.07.2025;13:30:00;550.41;550.41;550.08;550.15;8149
QQQ;5;02.07.2025;13:35:00;550.11;550.4;550.06;550.18;6419
QQQ;5;02.07.2025;13:40:00;550.2;550.2;549.89;550.07;4859
QQQ;5;02.07.2025;13:45:00;550.15;550.15;549.93;550;5808
QQQ;5;02.07.2025;13:50:00;550.02;550.28;549.91;550.28;8899
QQQ;5;02.07.2025;13:55:00;550.29;550.54;550.29;550.45;14567
QQQ;5;02.07.2025;14:00:00;550.42;550.42;550.29;550.3;6310
QQQ;5;02.07.2025;14:05:00;550.31;550.33;550.02;550.2;17982
QQQ;5;02.07.2025;14:10:00;550.2;550.47;550.18;550.47;6239
QQQ;5;02.07.2025;14:15:00;550.48;550.52;550.34;550.39;17162
QQQ;5;02.07.2025;14:20:00;550.42;550.5;550.14;550.5;13991
QQQ;5;02.07.2025;14:25:00;550.49;550.51;550.3;550.39;4767
QQQ;5;02.07.2025;14:30:00;550.4;550.53;550.3;550.41;8790
QQQ;5;02.07.2025;14:35:00;550.48;550.58;550.31;550.47;5995
QQQ;5;02.07.2025;14:40:00;550.47;550.54;550.34;550.34;8612
QQQ;5;02.07.2025;14:45:00;550.34;550.54;550.31;550.42;19386
QQQ;5;02.07.2025;14:50:00;550.41;550.57;550.26;550.38;12621
QQQ;5;02.07.2025;14:55:00;550.4;550.42;550.18;550.31;10779
QQQ;5;02.07.2025;15:00:00;550.27;550.43;550.27;550.37;5337
QQQ;5;02.07.2025;15:05:00;550.39;550.91;550.34;550.69;32426
QQQ;5;02.07.2025;15:10:00;550.63;550.7;550.49;550.58;12856
QQQ;5;02.07.2025;15:15:00;550.58;550.59;550.3;550.37;15689
QQQ;5;02.07.2025;15:20:00;550.395;550.4;550.19;550.2;13394
QQQ;5;02.07.2025;15:25:00;550.17;550.47;550.16;550.39;16969
QQQ;5;02.07.2025;15:30:00;550.37;550.52;550.25;550.29;17192
QQQ;5;02.07.2025;15:35:00;550.22;550.47;550.22;550.44;17807
QQQ;5;02.07.2025;15:40:00;550.4;550.42;550.25;550.3;11393
QQQ;5;02.07.2025;15:45:00;550.27;550.325;550.03;550.29;25680
QQQ;5;02.07.2025;15:50:00;550.3;550.3;550.08;550.19;18834
QQQ;5;02.07.2025;15:55:00;550.26;550.89;550.19;550.8;53371
QQQ;5;02.07.2025;16:00:00;550.83;550.99;550.64;550.78;251828
QQQ;5;03.07.2025;9:35:00;553.18;554.51;553.18;553.93;43354
QQQ;5;03.07.2025;9:40:00;554.03;554.41;553.625;553.7;10423
QQQ;5;03.07.2025;9:45:00;553.72;553.89;553.26;553.86;33610
QQQ;5;03.07.2025;9:50:00;553.97;554.2;553.6;554.015;17621
QQQ;5;03.07.2025;9:55:00;554.03;554.73;553.9;554.6;28193
QQQ;5;03.07.2025;10:00:00;554.64;554.94;554.59;554.75;14372
QQQ;5;03.07.2025;10:05:00;554.78;555.73;554.78;555.7;24306
QQQ;5;03.07.2025;10:10:00;555.72;556;555.69;556;35907
QQQ;5;03.07.2025;10:15:00;556.03;556.27;555.97;556.02;21208
QQQ;5;03.07.2025;10:20:00;556.08;556.21;555.72;556.21;22029
QQQ;5;03.07.2025;10:25:00;556.25;556.32;556.07;556.22;8400
QQQ;5;03.07.2025;10:30:00;556.21;556.28;556;556.16;10449
QQQ;5;03.07.2025;10:35:00;556.22;556.35;555.81;555.97;12871
QQQ;5;03.07.2025;10:40:00;556;556.19;555.87;556.03;4231
QQQ;5;03.07.2025;10:45:00;556.02;556.23;555.88;555.9;7980
QQQ;5;03.07.2025;10:50:00;555.89;556.02;555.71;555.72;12913
QQQ;5;03.07.2025;10:55:00;555.74;555.92;555.65;555.88;8612
QQQ;5;03.07.2025;11:00:00;555.91;556.065;555.85;555.92;15409
QQQ;5;03.07.2025;11:05:00;555.91;556.3;555.91;556.04;6951
QQQ;5;03.07.2025;11:10:00;556.02;556.44;555.96;556.18;20893
QQQ;5;03.07.2025;11:15:00;556.24;556.45;556.16;556.45;7017
QQQ;5;03.07.2025;11:20:00;556.44;556.47;556.16;556.32;11484
QQQ;5;03.07.2025;11:25:00;556.25;556.44;556.25;556.34;15495
QQQ;5;03.07.2025;11:30:00;556.36;556.66;556.18;556.42;24504
QQQ;5;03.07.2025;11:35:00;556.41;556.63;556.34;556.51;9385
QQQ;5;03.07.2025;11:40:00;556.44;556.87;556.44;556.86;5730
QQQ;5;03.07.2025;11:45:00;556.88;557.18;556.88;557.06;9123
QQQ;5;03.07.2025;11:50:00;557.09;557.09;556.93;557.07;5262
QQQ;5;03.07.2025;11:55:00;557.08;557.08;556.83;556.86;5826
QQQ;5;03.07.2025;12:00:00;556.91;556.91;556.67;556.76;4900
QQQ;5;03.07.2025;12:05:00;556.77;556.94;556.77;556.895;23483
QQQ;5;03.07.2025;12:10:00;556.93;557.04;556.82;556.98;13515
QQQ;5;03.07.2025;12:15:00;556.96;557.03;556.89;556.95;3600
QQQ;5;03.07.2025;12:20:00;556.82;556.91;556.69;556.81;8093
QQQ;5;03.07.2025;12:25:00;556.81;556.82;556.6;556.68;8799
QQQ;5;03.07.2025;12:30:00;556.65;556.8;556.53;556.56;14694
QQQ;5;03.07.2025;12:35:00;556.53;556.56;556.37;556.54;11699
QQQ;5;03.07.2025;12:40:00;556.53;556.56;556.44;556.495;10192
QQQ;5;03.07.2025;12:45:00;556.5;556.75;556.5;556.55;11108
QQQ;5;03.07.2025;12:50:00;556.6;556.6;556.15;556.15;9019
QQQ;5;03.07.2025;12:55:00;556.16;556.35;555.56;556.06;42687
QQQ;5;03.07.2025;13:00:00;556.12;556.5;556.02;556.16;72636
QQQ;5;07.07.2025;9:35:00;553.52;554.23;552.54;552.9;32543
QQQ;5;07.07.2025;9:40:00;553.18;553.65;553.03;553.06;13180
QQQ;5;07.07.2025;9:45:00;553.04;553.91;552.91;553.64;14990
QQQ;5;07.07.2025;9:50:00;553.59;553.785;553.07;553.75;8462
QQQ;5;07.07.2025;9:55:00;553.78;554.27;553.68;554.09;14784
QQQ;5;07.07.2025;10:00:00;553.83;553.98;553.54;553.6;6750
QQQ;5;07.07.2025;10:05:00;553.59;553.64;552.57;553.28;26096
QQQ;5;07.07.2025;10:10:00;553.38;553.51;553.2;553.28;11566
QQQ;5;07.07.2025;10:15:00;553.28;553.38;552.91;552.91;9649
QQQ;5;07.07.2025;10:20:00;552.91;553.35;552.64;553.19;12145
QQQ;5;07.07.2025;10:25:00;553.38;553.615;553.32;553.615;9775
QQQ;5;07.07.2025;10:30:00;553.6;553.96;553.29;553.4;12041
QQQ;5;07.07.2025;10:35:00;553.22;553.4;552.97;552.975;10451
QQQ;5;07.07.2025;10:40:00;552.93;553.245;552.89;553;9198
QQQ;5;07.07.2025;10:45:00;552.99;553.2;552.9;552.93;12183
QQQ;5;07.07.2025;10:50:00;552.91;553.24;552.77;553.23;8725
QQQ;5;07.07.2025;10:55:00;553.16;553.28;552.32;552.66;26043
QQQ;5;07.07.2025;11:00:00;552.66;552.66;552.07;552.32;37282
