<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPY;5;10.07.2025;15:00:00;626.225;626.31;626.1;626.26;56476
SPY;5;10.07.2025;15:05:00;626.25;626.42;626.19;626.34;54774
SPY;5;10.07.2025;15:10:00;626.37;626.48;626.23;626.47;37313
SPY;5;10.07.2025;15:15:00;626.46;626.52;626.37;626.43;33055
SPY;5;10.07.2025;15:20:00;626.44;626.54;626.36;626.48;45985
SPY;5;10.07.2025;15:25:00;626.47;626.56;626.33;626.34;30414
SPY;5;10.07.2025;15:30:00;626.33;626.45;626.12;626.2;46518
SPY;5;10.07.2025;15:35:00;626.2;626.43;626.18;626.4;81928
SPY;5;10.07.2025;15:40:00;626.41;626.51;626.35;626.48;55190
SPY;5;10.07.2025;15:45:00;626.46;626.67;626.46;626.49;56654
SPY;5;10.07.2025;15:50:00;626.5;626.5;626.01;626.14;172327
SPY;5;10.07.2025;15:55:00;626.14;626.14;625.21;625.52;247675
SPY;5;10.07.2025;16:00:00;625.53;625.97;625.47;625.84;355975
SPY;5;11.07.2025;9:35:00;622.74;623.5;622.55;622.58;181795
SPY;5;11.07.2025;9:40:00;622.63;622.66;622;622.27;89535
SPY;5;11.07.2025;9:45:00;622.26;622.31;621.69;621.83;84535
SPY;5;11.07.2025;9:50:00;621.81;622.71;621.54;622.63;121943
SPY;5;11.07.2025;9:55:00;622.61;622.9;622.49;622.65;85850
SPY;5;11.07.2025;10:00:00;622.63;623.31;622.57;623.23;95774
SPY;5;11.07.2025;10:05:00;623.23;623.28;622.99;623.25;59110
SPY;5;11.07.2025;10:10:00;623.22;623.5;623.07;623.17;79919
SPY;5;11.07.2025;10:15:00;623.13;623.64;623.01;623.6;50771
SPY;5;11.07.2025;10:20:00;623.57;623.8;623.41;623.73;44614
SPY;5;11.07.2025;10:25:00;623.705;624.1;623.62;624.04;65606
SPY;5;11.07.2025;10:30:00;624.05;624.26;623.95;624;57564
SPY;5;11.07.2025;10:35:00;624.01;624.3;623.87;624.24;62296
SPY;5;11.07.2025;10:40:00;624.25;624.37;624.05;624.06;66062
SPY;5;11.07.2025;10:45:00;624.06;624.06;623.7;623.97;51059
SPY;5;11.07.2025;10:50:00;623.96;623.965;623.53;623.79;38336
SPY;5;11.07.2025;10:55:00;623.79;623.95;623.26;623.49;36134
SPY;5;11.07.2025;11:00:00;623.49;623.91;623.45;623.86;34428
SPY;5;11.07.2025;11:05:00;623.84;623.87;623.61;623.72;35631
SPY;5;11.07.2025;11:10:00;623.7;623.76;623.36;623.48;51463
SPY;5;11.07.2025;11:15:00;623.5;623.615;622.83;622.83;92484
SPY;5;11.07.2025;11:20:00;622.83;623.24;622.72;623.21;71223
SPY;5;11.07.2025;11:25:00;623.24;623.79;623.23;623.33;85506
SPY;5;11.07.2025;11:30:00;623.33;623.45;622.97;623.39;46021
SPY;5;11.07.2025;11:35:00;623.4;623.755;623.35;623.72;67311
SPY;5;11.07.2025;11:40:00;623.7;624.09;623.69;624.07;38900
SPY;5;11.07.2025;11:45:00;624.09;624.63;624.09;624.4;87226
SPY;5;11.07.2025;11:50:00;624.43;624.45;623.98;624;49696
SPY;5;11.07.2025;11:55:00;624;624;623.5;623.78;56975
SPY;5;11.07.2025;12:00:00;623.78;623.81;623.48;623.78;52259
SPY;5;11.07.2025;12:05:00;623.78;624.08;623.41;623.41;61685
SPY;5;11.07.2025;12:10:00;623.44;623.54;623.16;623.35;72645
SPY;5;11.07.2025;12:15:00;623.38;623.45;623.2;623.45;40510
SPY;5;11.07.2025;12:20:00;623.47;623.91;623.45;623.47;36822
SPY;5;11.07.2025;12:25:00;623.46;623.95;623.46;623.84;27632
SPY;5;11.07.2025;12:30:00;623.82;623.99;623.735;623.94;27943
SPY;5;11.07.2025;12:35:00;623.95;624.08;623.62;623.92;31627
SPY;5;11.07.2025;12:40:00;623.95;624.06;623.76;623.99;18906
SPY;5;11.07.2025;12:45:00;623.95;624.05;623.59;623.635;20500
SPY;5;11.07.2025;12:50:00;623.59;623.89;623.56;623.82;37778
SPY;5;11.07.2025;12:55:00;623.83;624.18;623.83;624.16;35039
SPY;5;11.07.2025;13:00:00;624.18;624.42;624.18;624.34;50401
SPY;5;11.07.2025;13:05:00;624.35;624.45;624.12;624.4;57479
SPY;5;11.07.2025;13:10:00;624.37;624.56;624.27;624.46;41197
SPY;5;11.07.2025;13:15:00;624.48;624.48;624.3;624.39;36481
SPY;5;11.07.2025;13:20:00;624.39;624.52;624.27;624.51;39410
SPY;5;11.07.2025;13:25:00;624.51;624.56;624.27;624.27;26765
SPY;5;11.07.2025;13:30:00;624.28;624.57;624.23;624.46;37508
SPY;5;11.07.2025;13:35:00;624.45;624.57;624.28;624.39;25912
SPY;5;11.07.2025;13:40:00;624.44;624.49;623.83;623.99;50809
SPY;5;11.07.2025;13:45:00;623.95;624.15;623.77;623.94;60606
SPY;5;11.07.2025;13:50:00;623.96;624.19;623.92;624.17;59924
SPY;5;11.07.2025;13:55:00;624.16;624.38;624.09;624.34;24571
SPY;5;11.07.2025;14:00:00;624.37;624.55;624.34;624.48;32364
SPY;5;11.07.2025;14:05:00;624.46;624.69;624.33;624.405;70949
SPY;5;11.07.2025;14:10:00;624.39;624.64;624.35;624.46;28925
SPY;5;11.07.2025;14:15:00;624.41;624.61;624.22;624.45;24879
SPY;5;11.07.2025;14:20:00;624.42;624.5;624.27;624.32;24553
SPY;5;11.07.2025;14:25:00;624.29;624.46;624.21;624.37;41513
SPY;5;11.07.2025;14:30:00;624.37;624.51;624.1;624.26;68945
SPY;5;11.07.2025;14:35:00;624.28;624.56;624.18;624.5;41326
SPY;5;11.07.2025;14:40:00;624.52;624.77;624.52;624.58;75159
SPY;5;11.07.2025;14:45:00;624.59;624.82;624.59;624.82;31102
SPY;5;11.07.2025;14:50:00;624.82;624.84;624.63;624.68;59471
SPY;5;11.07.2025;14:55:00;624.71;624.78;624.46;624.55;38015
SPY;5;11.07.2025;15:00:00;624.53;624.57;624.22;624.35;58496
SPY;5;11.07.2025;15:05:00;624.33;624.34;623.59;623.85;120996
SPY;5;11.07.2025;15:10:00;623.86;624.1;623.13;624.07;173728
SPY;5;11.07.2025;15:15:00;624.07;624.18;623.74;624.13;90633
SPY;5;11.07.2025;15:20:00;624.13;624.37;624.04;624.28;56524
SPY;5;11.07.2025;15:25:00;624.29;624.51;624.28;624.5;52347
SPY;5;11.07.2025;15:30:00;624.5;624.72;624.44;624.45;108171
SPY;5;11.07.2025;15:35:00;624.45;624.54;624.23;624.48;69902
SPY;5;11.07.2025;15:40:00;624.47;624.57;624.36;624.44;89916
SPY;5;11.07.2025;15:45:00;624.46;624.54;624.14;624.21;86859
SPY;5;11.07.2025;15:50:00;624.17;624.47;624.06;624.45;121220
SPY;5;11.07.2025;15:55:00;624.44;624.45;623.67;623.87;168947
SPY;5;11.07.2025;16:00:00;623.89;624.13;623.47;623.61;341756
SPY;5;14.07.2025;9:35:00;623.17;623.35;622.7;622.74;144276
SPY;5;14.07.2025;9:40:00;622.76;623.17;622.54;623.04;53031
SPY;5;14.07.2025;9:45:00;623.02;623.1;621.8;621.96;98643
SPY;5;14.07.2025;9:50:00;621.93;623.21;621.8;623.16;87069
SPY;5;14.07.2025;9:55:00;623.17;623.46;622.9;623.2;69356
SPY;5;14.07.2025;10:00:00;623.18;623.2;622.52;622.67;92850
SPY;5;14.07.2025;10:05:00;622.67;622.83;622.35;622.8;78310
SPY;5;14.07.2025;10:10:00;622.83;623.02;622.58;622.88;43781
SPY;5;14.07.2025;10:15:00;622.88;622.98;622.27;622.93;77149
SPY;5;14.07.2025;10:20:00;622.94;623.44;622.94;623.26;59251
SPY;5;14.07.2025;10:25:00;623.28;623.71;623.17;623.52;100367
SPY;5;14.07.2025;10:30:00;623.55;623.55;622.59;622.69;72173
SPY;5;14.07.2025;10:35:00;622.7;622.89;622.37;622.56;99971
SPY;5;14.07.2025;10:40:00;622.58;623.03;622.5;622.91;57914
SPY;5;14.07.2025;10:45:00;622.88;623.09;622.82;622.99;65611
SPY;5;14.07.2025;10:50:00;622.96;623.18;622.68;622.74;44386
SPY;5;14.07.2025;10:55:00;622.73;623.19;622.66;623.12;41535
SPY;5;14.07.2025;11:00:00;623.11;623.51;623.1;623.44;41241
SPY;5;14.07.2025;11:05:00;623.43;623.8;623.31;623.43;87901
SPY;5;14.07.2025;11:10:00;623.41;623.64;623.29;623.58;61412
SPY;5;14.07.2025;11:15:00;623.59;623.76;623.54;623.65;52465
SPY;5;14.07.2025;11:20:00;623.65;623.77;623.42;623.63;38162
SPY;5;14.07.2025;11:25:00;623.61;623.74;623.48;623.71;37044
SPY;5;14.07.2025;11:30:00;623.72;624.14;623.66;624.13;62669
SPY;5;14.07.2025;11:35:00;624.13;624.21;623.94;623.99;60666
SPY;5;14.07.2025;11:40:00;624;624.3;623.84;624.23;52705
SPY;5;14.07.2025;11:45:00;624.225;624.39;624.15;624.16;45798
SPY;5;14.07.2025;11:50:00;624.17;624.17;623.96;624.02;25344
SPY;5;14.07.2025;11:55:00;624.02;624.11;623.91;623.96;21778
SPY;5;14.07.2025;12:00:00;623.96;623.99;623.77;623.95;38745
SPY;5;14.07.2025;12:05:00;623.93;624.15;623.83;624.05;35014
SPY;5;14.07.2025;12:10:00;624.06;624.32;624.05;624.29;39966
SPY;5;14.07.2025;12:15:00;624.3;624.3;623.81;624.07;33424
SPY;5;14.07.2025;12:20:00;624.04;624.07;623.83;623.94;26417
SPY;5;14.07.2025;12:25:00;623.94;624.11;623.88;623.95;18270
SPY;5;14.07.2025;12:30:00;623.93;624.03;623.85;623.88;19236
SPY;5;14.07.2025;12:35:00;623.87;623.92;623.63;623.74;33481
SPY;5;14.07.2025;12:40:00;623.72;623.85;623.72;623.74;24930
SPY;5;14.07.2025;12:45:00;623.74;624.13;623.71;623.95;35141
SPY;5;14.07.2025;12:50:00;623.94;624.25;623.94;624.25;48249
SPY;5;14.07.2025;12:55:00;624.26;624.41;624.2;624.39;34746
SPY;5;14.07.2025;13:00:00;624.38;624.48;624.27;624.28;38884
SPY;5;14.07.2025;13:05:00;624.28;624.62;624.28;624.61;40134
SPY;5;14.07.2025;13:10:00;624.61;624.64;624.44;624.51;30185
SPY;5;14.07.2025;13:15:00;624.53;624.68;624.46;624.68;28885
SPY;5;14.07.2025;13:20:00;624.7;624.96;624.63;624.85;44243
SPY;5;14.07.2025;13:25:00;624.85;624.89;624.64;624.72;37410
SPY;5;14.07.2025;13:30:00;624.73;624.76;624.6;624.69;48733
SPY;5;14.07.2025;13:35:00;624.71;624.89;624.67;624.83;36267
SPY;5;14.07.2025;13:40:00;624.81;624.98;624.72;624.83;30028
SPY;5;14.07.2025;13:45:00;624.84;624.84;624.63;624.7;28919
SPY;5;14.07.2025;13:50:00;624.71;624.73;624.43;624.69;62095
SPY;5;14.07.2025;13:55:00;624.7;624.89;624.66;624.87;19976
SPY;5;14.07.2025;14:00:00;624.86;624.88;624.67;624.68;25750
SPY;5;14.07.2025;14:05:00;624.68;624.8;624.6;624.79;39121
SPY;5;14.07.2025;14:10:00;624.8;624.91;624.75;624.88;26482
SPY;5;14.07.2025;14:15:00;624.87;624.89;624.7;624.75;25982
SPY;5;14.07.2025;14:20:00;624.79;624.8;624.68;624.73;17915
SPY;5;14.07.2025;14:25:00;624.72;624.91;624.69;624.82;27571
SPY;5;14.07.2025;14:30:00;624.84;624.99;624.8;624.96;18785
SPY;5;14.07.2025;14:35:00;624.96;625.14;624.95;625.11;27156
SPY;5;14.07.2025;14:40:00;625.1;625.15;624.95;624.98;36023
SPY;5;14.07.2025;14:45:00;624.98;625.07;624.92;625.055;35692
SPY;5;14.07.2025;14:50:00;625.05;625.1;624.96;625;13420
SPY;5;14.07.2025;14:55:00;624.98;625.09;624.95;625.02;18089
SPY;5;14.07.2025;15:00:00;625.02;625.09;624.91;624.94;30671
SPY;5;14.07.2025;15:05:00;624.94;625.11;624.94;625.01;50608
SPY;5;14.07.2025;15:10:00;625.02;625.02;624.78;624.79;26047
